name,qpu_width,mip_num_cuts,mip_subcircuits_num,mip_DataFlux,mip_Latency,mip_Fidelity,mip_min_latency,mip_QU,basic_num_cuts,basic_subcircuits_num,basic_DataFlux,basic_Latency,basic_Fidelity,basic_min_latency,basic_QU,error_num_cuts,error_subcircuits_num,error_DataFlux,error_Latency,error_Fidelity,error_min_latency,error_QU,latency_min_latency,latency_QU,width,depth,two_qubit_gate_num,one_qubit_gate_num,size,qubit_utilizztion,fidelity,latency_all
ghz_nativegates_ibm_qiskit_opt3_52,50,1.0,2.0,8.0,1.6150000000000003e-05,0.9387017069118976,9.500000000000002e-06,0.2940660474716202,1.0,2.0,8,2.464999999999998e-05,0.9387017069118976,1e-06,0.4357674104124411,1.0,2.0,8,2.464999999999998e-05,0.9387017069118976,1e-06,0.4357674104124411,1e-06,0.4357674104124411,52,54,51,3,54,0.07345971563981037,0.9898211452044187,2.5649999999999976e-05
ghz_nativegates_ibm_qiskit_opt3_70,16,4.0,5.0,40.0,7.500000000000002e-06,0.9158814369683388,6.500000000000001e-06,0.059925788497217,4.0,5.0,52,7.650000000000001e-06,0.9158814369683388,4.5e-06,0.0609838149126837,4.0,5.0,52,7.650000000000001e-06,0.9158814369683388,4.5e-06,0.0609838149126837,4.5e-06,0.0609838149126837,70,72,69,3,72,0.05520958083832331,0.9862638403303827,3.4649999999999955e-05
ghz_nativegates_ibm_qiskit_opt3_70,27,2.0,3.0,24.0,1.2500000000000004e-05,0.9177159327967066,9.650000000000002e-06,0.1614955391360333,2.0,3.0,24,1.3150000000000005e-05,0.9177159327967068,8.500000000000002e-06,0.1618026905153913,2.0,3.0,24,1.3150000000000005e-05,0.9177159327967068,8.500000000000002e-06,0.1618026905153913,8.500000000000002e-06,0.1618026905153913,70,72,69,3,72,0.05520958083832331,0.9862638403303827,3.4649999999999955e-05
ghz_nativegates_ibm_qiskit_opt3_70,50,1.0,2.0,8.0,2.1999999999999982e-05,0.9186345581758876,1.2650000000000004e-05,0.2840545927502451,1.0,2.0,8,2.464999999999998e-05,0.9186345581758876,1.0000000000000004e-05,0.2863614411281755,1.0,2.0,8,2.464999999999998e-05,0.9186345581758876,1.0000000000000004e-05,0.2863614411281755,1.0000000000000004e-05,0.2863614411281755,70,72,69,3,72,0.05520958083832331,0.9862638403303827,3.4649999999999955e-05
ghz_nativegates_ibm_qiskit_opt3_70,65,1.0,2.0,8.0,2.1999999999999982e-05,0.9186345581758876,1.2650000000000004e-05,0.2840545927502451,1.0,2.0,8,3.214999999999996e-05,0.918634558175888,2.5e-06,0.3450971009291385,1.0,2.0,8,3.214999999999996e-05,0.918634558175888,2.5e-06,0.3450971009291385,2.5e-06,0.3450971009291385,70,72,69,3,72,0.05520958083832331,0.9862638403303827,3.4649999999999955e-05
ghz_nativegates_ibm_qiskit_opt3_74,16,4.0,5.0,40.0,7.650000000000001e-06,0.9114938430286272,6.500000000000001e-06,0.0580798237263654,4.0,5.0,52,7.650000000000001e-06,0.9114938430286272,6.500000000000001e-06,0.0580798237263654,4.0,5.0,52,7.650000000000001e-06,0.9114938430286272,6.500000000000001e-06,0.0580798237263654,6.500000000000001e-06,0.0580798237263654,74,76,73,3,76,0.05232100708103852,0.9854750659298813,3.664999999999995e-05
ghz_nativegates_ibm_qiskit_opt3_74,27,2.0,3.0,24.0,1.3000000000000004e-05,0.913319550576707,1.1000000000000005e-05,0.1587569994942395,2.0,3.0,24,1.3150000000000005e-05,0.913319550576707,1.0500000000000005e-05,0.1588608234151115,2.0,3.0,24,1.3150000000000005e-05,0.913319550576707,1.0500000000000005e-05,0.1588608234151115,1.0500000000000005e-05,0.1588608234151115,74,76,73,3,76,0.05232100708103852,0.9854750659298813,3.664999999999995e-05
ghz_nativegates_ibm_qiskit_opt3_74,50,1.0,2.0,8.0,2.2999999999999983e-05,0.9142337752169014,1.3650000000000005e-05,0.2819148936170214,1.0,2.0,8,2.464999999999998e-05,0.9142337752169016,1.2000000000000004e-05,0.2823772819472618,1.0,2.0,8,2.464999999999998e-05,0.9142337752169016,1.2000000000000004e-05,0.2823772819472618,1.2000000000000004e-05,0.2823772819472618,74,76,73,3,76,0.05232100708103852,0.9854750659298813,3.664999999999995e-05
ghz_nativegates_ibm_qiskit_opt3_74,65,1.0,2.0,8.0,2.2999999999999983e-05,0.9142337752169014,1.3650000000000005e-05,0.2819148936170214,1.0,2.0,8,3.214999999999996e-05,0.9142337752169016,4.5e-06,0.3105873908362246,1.0,2.0,8,3.214999999999996e-05,0.9142337752169016,4.5e-06,0.3105873908362246,4.5e-06,0.3105873908362246,74,76,73,3,76,0.05232100708103852,0.9854750659298813,3.664999999999995e-05
ghz_nativegates_ibm_qiskit_opt3_77,16,5.0,6.0,40.0,7.500000000000002e-06,0.9073087389847616,5e-06,0.0368469967980221,5.0,6.0,52,7.650000000000001e-06,0.9073087389847616,5e-07,0.0571723264806409,5.0,6.0,52,7.650000000000001e-06,0.9073087389847616,5e-07,0.0571723264806409,5e-07,0.0571723264806409,77,79,76,3,79,0.050345443125847045,0.9848838991394475,3.8149999999999945e-05
ghz_nativegates_ibm_qiskit_opt3_77,27,2.0,3.0,24.0,1.3150000000000005e-05,0.9100360908343218,1.2000000000000004e-05,0.1572722151809604,2.0,3.0,24,1.3150000000000005e-05,0.9100360908343218,1.2000000000000004e-05,0.1572722151809604,2.0,3.0,24,1.3150000000000005e-05,0.9100360908343218,1.2000000000000004e-05,0.1572722151809604,1.2000000000000004e-05,0.1572722151809604,77,79,76,3,79,0.050345443125847045,0.9848838991394475,3.8149999999999945e-05
ghz_nativegates_ibm_qiskit_opt3_77,50,1.0,2.0,8.0,2.449999999999998e-05,0.9109470287609016,1.3650000000000005e-05,0.2812244897959184,1.0,2.0,8,2.464999999999998e-05,0.9109470287609018,1.3500000000000005e-05,0.2801361924079978,1.0,2.0,8,2.464999999999998e-05,0.9109470287609018,1.3500000000000005e-05,0.2801361924079978,1.3500000000000005e-05,0.2801361924079978,77,79,76,3,79,0.050345443125847045,0.9848838991394475,3.8149999999999945e-05
ghz_nativegates_ibm_qiskit_opt3_77,65,1.0,2.0,8.0,2.464999999999998e-05,0.9109470287609018,1.3500000000000005e-05,0.2801361924079978,1.0,2.0,8,3.214999999999996e-05,0.9109470287609018,6.000000000000001e-06,0.2986417219579082,1.0,2.0,8,3.214999999999996e-05,0.9109470287609018,6.000000000000001e-06,0.2986417219579082,6.000000000000001e-06,0.2986417219579082,77,79,76,3,79,0.050345443125847045,0.9848838991394475,3.8149999999999945e-05
ghz_nativegates_ibm_qiskit_opt3_81,16,5.0,6.0,52.0,7.650000000000001e-06,0.902962213152997,5.500000000000001e-06,0.0350060096153845,5.0,6.0,52,7.650000000000001e-06,0.902962213152997,2.5e-06,0.0381148843204273,5.0,6.0,52,7.650000000000001e-06,0.902962213152997,2.5e-06,0.0381148843204273,2.5e-06,0.0381148843204273,81,83,80,3,83,0.047932302724037874,0.9840962283607573,4.014999999999994e-05
ghz_nativegates_ibm_qiskit_opt3_81,27,3.0,4.0,40.0,1.2000000000000004e-05,0.904770831983275,8.150000000000002e-06,0.0919499069720965,3.0,4.0,40,1.3150000000000005e-05,0.9047708319832748,1e-06,0.1303410562485096,3.0,4.0,40,1.3150000000000005e-05,0.9047708319832748,1e-06,0.1303410562485096,1e-06,0.1303410562485096,81,83,80,3,83,0.047932302724037874,0.9840962283607573,4.014999999999994e-05
ghz_nativegates_ibm_qiskit_opt3_81,50,1.0,2.0,8.0,2.399999999999998e-05,0.9065830734480618,1.6150000000000003e-05,0.2782443120788987,1.0,2.0,8,2.464999999999998e-05,0.9065830734480618,1.5500000000000004e-05,0.2778017241379312,1.0,2.0,8,2.464999999999998e-05,0.9065830734480618,1.5500000000000004e-05,0.2778017241379312,1.5500000000000004e-05,0.2778017241379312,81,83,80,3,83,0.047932302724037874,0.9840962283607573,4.014999999999994e-05
ghz_nativegates_ibm_qiskit_opt3_81,65,1.0,2.0,8.0,2.2499999999999984e-05,0.9065830734480618,1.765e-05,0.2774561727634769,1.0,2.0,8,3.214999999999996e-05,0.906583073448062,8.000000000000001e-06,0.2892725698964837,1.0,2.0,8,3.214999999999996e-05,0.906583073448062,8.000000000000001e-06,0.2892725698964837,8.000000000000001e-06,0.2892725698964837,81,83,80,3,83,0.047932302724037874,0.9840962283607573,4.014999999999994e-05
ghz_nativegates_ibm_qiskit_opt3_86,16,5.0,6.0,40.0,7.650000000000001e-06,0.8975583255722709,6.500000000000001e-06,0.0334343112244897,5.0,6.0,52,7.650000000000001e-06,0.8975583255722709,5e-06,0.0337836474658333,5.0,6.0,52,7.650000000000001e-06,0.8975583255722709,5e-06,0.0337836474658333,5e-06,0.0337836474658333,86,88,85,3,88,0.045222794625311986,0.9831125256921681,4.264999999999993e-05
ghz_nativegates_ibm_qiskit_opt3_86,27,3.0,4.0,40.0,1.2500000000000004e-05,0.8993561205023981,9.000000000000002e-06,0.089979879345939,3.0,4.0,40,1.3150000000000005e-05,0.8993561205023983,3.4999999999999995e-06,0.0977557921863822,3.0,4.0,40,1.3150000000000005e-05,0.8993561205023983,3.4999999999999995e-06,0.0977557921863822,3.4999999999999995e-06,0.0977557921863822,86,88,85,3,88,0.045222794625311986,0.9831125256921681,4.264999999999993e-05
ghz_nativegates_ibm_qiskit_opt3_86,50,1.0,2.0,8.0,2.399999999999998e-05,0.9011575163869356,1.865e-05,0.2758816804554475,1.0,2.0,8,2.464999999999998e-05,0.9011575163869356,1.7999999999999997e-05,0.2755934433419223,1.0,2.0,8,2.464999999999998e-05,0.9011575163869356,1.7999999999999997e-05,0.2755934433419223,1.7999999999999997e-05,0.2755934433419223,86,88,85,3,88,0.045222794625311986,0.9831125256921681,4.264999999999993e-05
ghz_nativegates_ibm_qiskit_opt3_86,65,1.0,2.0,8.0,2.699999999999997e-05,0.9011575163869354,1.5650000000000004e-05,0.277612184141737,1.0,2.0,8,3.214999999999996e-05,0.9011575163869358,1.0500000000000005e-05,0.282352173487477,1.0,2.0,8,3.214999999999996e-05,0.9011575163869358,1.0500000000000005e-05,0.282352173487477,1.0500000000000005e-05,0.282352173487477,86,88,85,3,88,0.045222794625311986,0.9831125256921681,4.264999999999993e-05
ghz_nativegates_ibm_qiskit_opt3_91,16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,6.0,52,7.650000000000001e-06,0.8921867782163734,7.500000000000002e-06,0.0321594336453605,5.0,6.0,52,7.650000000000001e-06,0.8921867782163734,7.500000000000002e-06,0.0321594336453605,7.500000000000002e-06,0.0321594336453605,91,93,90,3,93,0.042803219143935575,0.9821298063328452,4.5149999999999925e-05
ghz_nativegates_ibm_qiskit_opt3_91,27,3.0,4.0,40.0,1.2650000000000004e-05,0.8939738140233014,1.0000000000000004e-05,0.0876878254595645,3.0,4.0,40,1.3150000000000005e-05,0.8939738140233016,6.000000000000001e-06,0.0902361158643528,3.0,4.0,40,1.3150000000000005e-05,0.8939738140233016,6.000000000000001e-06,0.0902361158643528,6.000000000000001e-06,0.0902361158643528,91,93,90,3,93,0.042803219143935575,0.9821298063328452,4.5149999999999925e-05
ghz_nativegates_ibm_qiskit_opt3_91,50,1.0,2.0,8.0,2.449999999999998e-05,0.895764429234288,2.064999999999999e-05,0.2741796379568779,1.0,2.0,8,2.464999999999998e-05,0.8957644292342881,2.049999999999999e-05,0.2739109436878202,1.0,2.0,8,2.464999999999998e-05,0.8957644292342881,2.049999999999999e-05,0.2739109436878202,2.049999999999999e-05,0.2739109436878202,91,93,90,3,93,0.042803219143935575,0.9821298063328452,4.5149999999999925e-05
ghz_nativegates_ibm_qiskit_opt3_91,65,1.0,2.0,8.0,2.8499999999999968e-05,0.895764429234288,1.665e-05,0.2760265336330247,1.0,2.0,8,3.214999999999996e-05,0.8957644292342881,1.3000000000000004e-05,0.2779948868595838,1.0,2.0,8,3.214999999999996e-05,0.8957644292342881,1.3000000000000004e-05,0.2779948868595838,1.3000000000000004e-05,0.2779948868595838,91,93,90,3,93,0.042803219143935575,0.9821298063328452,4.5149999999999925e-05
ghz_nativegates_ibm_qiskit_opt3_98,27,3.0,4.0,40.0,1.2500000000000004e-05,0.8864926563307607,1.2000000000000004e-05,0.0856799999999999,3.0,4.0,40,1.3150000000000005e-05,0.8864926563307606,9.500000000000002e-06,0.0860250971240163,3.0,4.0,40,1.3150000000000005e-05,0.8864926563307606,9.500000000000002e-06,0.0860250971240163,9.500000000000002e-06,0.0860250971240163,98,100,97,3,100,0.039820469729884796,0.9807556493180754,4.8649999999999915e-05
ghz_nativegates_ibm_qiskit_opt3_98,50,1.0,2.0,8.0,2.464999999999998e-05,0.8882682869028798,2.399999999999998e-05,0.2721323011963409,1.0,2.0,8,2.464999999999998e-05,0.8882682869028798,2.399999999999998e-05,0.2721323011963409,1.0,2.0,8,2.464999999999998e-05,0.8882682869028798,2.399999999999998e-05,0.2721323011963409,2.399999999999998e-05,0.2721323011963409,98,100,97,3,100,0.039820469729884796,0.9807556493180754,4.8649999999999915e-05
ghz_nativegates_ibm_qiskit_opt3_98,65,1.0,2.0,8.0,3.049999999999996e-05,0.8882682869028796,1.815e-05,0.2740314294566496,1.0,2.0,8,3.214999999999996e-05,0.8882682869028798,1.65e-05,0.2740476977966688,1.0,2.0,8,3.214999999999996e-05,0.8882682869028798,1.65e-05,0.2740476977966688,1.65e-05,0.2740476977966688,98,100,97,3,100,0.039820469729884796,0.9807556493180754,4.8649999999999915e-05
graphstate_indep_qiskit_108,27,5.0,5.0,48.0,3.05e-06,0.8730705925214981,2.55e-06,0.0502426189392369,3.0,5.0,51,3.5499999999999995e-06,0.874819337164904,1.55e-06,0.049158285107715,3.0,5.0,51,3.5499999999999995e-06,0.874819337164904,1.55e-06,0.0561532822832238,1.55e-06,0.0649015977458523,108,8,108,108,216,0.6149674620390451,0.9775729294883391,3.5499999999999995e-06
graphstate_indep_qiskit_108,50,3.0,3.0,48.0,3.5499999999999995e-06,0.874819337164904,3.05e-06,0.1378448442277719,2.0,3.0,35,3.5499999999999995e-06,0.8756950225624323,1.55e-06,0.0756612495663089,2.0,3.0,35,3.5499999999999995e-06,0.8756950225624325,1.55e-06,0.0883386041200184,1.55e-06,0.0883386041200184,108,8,108,108,216,0.6149674620390451,0.9775729294883391,3.5499999999999995e-06
graphstate_indep_qiskit_108,65,2.0,2.0,32.0,3.5499999999999995e-06,0.8756950225624321,3.05e-06,0.2522703487496609,2.0,2.0,35,3.5499999999999995e-06,0.8756950225624323,1.55e-06,0.0756612495663089,2.0,2.0,35,3.5499999999999995e-06,0.8756950225624325,1.55e-06,0.0883386041200184,1.55e-06,0.0883386041200184,108,8,108,108,216,0.6149674620390451,0.9775729294883391,3.5499999999999995e-06
graphstate_indep_qiskit_129,27,6.0,5.0,288.0,3.05e-06,0.8503048694458102,2.05e-06,0.0727270782411537,6.0,6.0,48,3.05e-06,0.8503048694458105,2.05e-06,0.0691602061928996,6.0,6.0,48,3.05e-06,0.8503048694458103,2.05e-06,0.0706823145327899,2.05e-06,0.0812201127582363,129,7,129,129,258,0.6497961141760603,0.9732708741426722,3.0499999999999996e-06
graphstate_indep_qiskit_129,50,4.0,3.0,256.0,3.05e-06,0.8520080147566732,2.55e-06,0.1872518666909486,4.0,3.0,48,3.05e-06,0.8520080147566726,2.55e-06,0.1306911641350984,4.0,3.0,48,3.05e-06,0.8520080147566729,2.05e-06,0.131336524344301,2.05e-06,0.131336524344301,129,7,129,129,258,0.6497961141760603,0.9732708741426722,3.0499999999999996e-06
graphstate_indep_qiskit_129,65,3.0,3.0,48.0,3.05e-06,0.8528608662488651,2.55e-06,0.1693144599820092,2.0,3.0,33,3.05e-06,0.8537145714368621,2.55e-06,0.2120001022013346,2.0,3.0,33,3.05e-06,0.8537145714368624,2.55e-06,0.1865038919286294,2.55e-06,0.1865038919286294,129,7,129,129,258,0.6497961141760603,0.9732708741426722,3.0499999999999996e-06
graphstate_indep_qiskit_13,5,4.0,4.0,48.0,1.55e-06,0.9804547852790844,1.05e-06,0.296599644187842,3.0,4.0,49,2.05e-06,0.9814362107025192,1.05e-06,0.4282751935095785,3.0,4.0,49,1.55e-06,0.9814362107025192,1.55e-06,0.4136050145764599,1.55e-06,0.4136050145764599,13,7,13,13,26,0.5537525354969575,0.9972734371527435,3.0499999999999996e-06
graphstate_indep_qiskit_13,10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2,3.05e-06,0.9843863852894206,1.55e-06,0.5998589811387274,0.0,2.0,2,3.05e-06,0.9843863852894206,1.55e-06,0.5998589811387274,1.55e-06,0.5998589811387274,13,7,13,13,26,0.5537525354969575,0.9972734371527435,3.0499999999999996e-06
graphstate_indep_qiskit_14,5,4.0,4.0,48.0,1.55e-06,0.9792686408844014,1.05e-06,0.2650464905508375,4.0,4.0,48,2.05e-06,0.9792686408844016,1.05e-06,0.3869956567857637,4.0,4.0,48,1.55e-06,0.9792686408844016,1.05e-06,0.4930180255781948,1.05e-06,0.4930180255781948,14,7,14,14,28,0.620253164556962,0.9970640097309414,3.0499999999999996e-06
graphstate_indep_qiskit_14,10,2.0,2.0,32.0,2.55e-06,0.9812300983024732,1.55e-06,0.5211891208096142,2.0,2.0,32,2.55e-06,0.9812300983024732,1.55e-06,0.5599831330381617,3.0,2.0,48,2.05e-06,0.980248878989173,1.05e-06,0.6155632984901278,1.05e-06,0.6155632984901278,14,7,14,14,28,0.620253164556962,0.9970640097309414,3.0499999999999996e-06
graphstate_indep_qiskit_17,5,5.0,5.0,48.0,2.05e-06,0.9747431025858452,1.05e-06,0.2119209078858398,5.0,5.0,48,1.55e-06,0.9747431025858456,5e-07,0.3701632180437751,4.0,5.0,49,1.55e-06,0.9757188106720914,1.05e-06,0.4400053346558084,1.05e-06,0.4400053346558084,17,7,17,17,34,0.6409335727109514,0.9964359913071454,3.0499999999999996e-06
graphstate_indep_qiskit_17,10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,3,3.05e-06,0.9796314195386306,1.55e-06,0.516929168078074,0.0,2.0,3,3.05e-06,0.9796314195386306,1.55e-06,0.516929168078074,1.55e-06,0.516929168078074,17,7,17,17,34,0.6409335727109514,0.9964359913071454,3.0499999999999996e-06
graphstate_indep_qiskit_17,16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,3,3.05e-06,0.9796314195386306,1.55e-06,0.516929168078074,0.0,2.0,3,3.05e-06,0.9796314195386306,1.55e-06,0.516929168078074,1.55e-06,0.516929168078074,17,7,17,17,34,0.6409335727109514,0.9964359913071454,3.0499999999999996e-06
graphstate_indep_qiskit_20,5,7.0,6.0,48.0,1.55e-06,0.9692682505471902,1.05e-06,0.1427925901470149,5.0,6.0,49,1.55e-06,0.9712096773638604,5e-07,0.439892541696399,5.0,6.0,49,1.55e-06,0.9712096773638604,5e-07,0.439892541696399,5e-07,0.439892541696399,20,5,20,20,40,0.7241379310344827,0.9958083684518755,2.05e-06
graphstate_indep_qiskit_20,10,3.0,3.0,48.0,1.55e-06,0.973154992823414,1.55e-06,0.3404719546171664,3.0,3.0,49,2.05e-06,0.9731549928234138,1.55e-06,0.417139521476975,2.0,3.0,33,2.05e-06,0.9741291112276884,1.55e-06,0.3812910285759908,1.55e-06,0.5062869893231089,20,5,20,20,40,0.7241379310344827,0.9958083684518755,2.05e-06
graphstate_indep_qiskit_20,16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2,2.05e-06,0.9760802742605936,1.55e-06,0.6085759244689222,0.0,2.0,2,2.05e-06,0.9760802742605936,1.55e-06,0.6085759244689222,1.55e-06,0.6085759244689222,20,5,20,20,40,0.7241379310344827,0.9958083684518755,2.05e-06
graphstate_indep_qiskit_24,5,6.0,6.0,48.0,2.05e-06,0.9655518524554674,1.05e-06,0.164325147526379,6.0,7.0,48,2.05e-06,0.9655518524554676,1.55e-06,0.1788481367439008,6.0,7.0,48,1.55e-06,0.9655518524554672,1.05e-06,0.2689938960564905,1.05e-06,0.2689938960564905,24,8,24,24,48,0.5971563981042654,0.9949721528763833,3.5499999999999995e-06
graphstate_indep_qiskit_24,10,3.0,3.0,48.0,3.05e-06,0.968454279028266,1.55e-06,0.3373096428144962,3.0,3.0,49,2.55e-06,0.968454279028266,1.05e-06,0.3024299150554531,3.0,3.0,48,2.55e-06,0.968454279028266,1.55e-06,0.2899047219033127,1.55e-06,0.2899047219033127,24,8,24,24,48,0.5971563981042654,0.9949721528763833,3.5499999999999995e-06
graphstate_indep_qiskit_24,16,2.0,2.0,32.0,2.55e-06,0.9694236920650968,2.55e-06,0.3431372549019609,2.0,2.0,33,2.05e-06,0.9694236920650966,1.55e-06,0.4838283654874606,2.0,2.0,33,2.05e-06,0.9694236920650966,1.55e-06,0.4838283654874606,1.55e-06,0.4838283654874606,24,8,24,24,48,0.5971563981042654,0.9949721528763833,3.5499999999999995e-06
graphstate_indep_qiskit_26,5,7.0,7.0,48.0,2.05e-06,0.9622538292294563,1.05e-06,0.0937917159943178,7.0,7.0,49,2.05e-06,0.9622538292294563,5e-07,0.1886849019775509,7.0,7.0,49,2.05e-06,0.9622538292294563,5e-07,0.1886849019775509,5e-07,0.1886849019775509,26,9,26,26,52,0.5270270270270269,0.9945543084504471,4.049999999999999e-06
graphstate_indep_qiskit_26,10,3.0,3.0,48.0,2.55e-06,0.9661124438455988,2.05e-06,0.2477637848273908,2.0,3.0,34,3.05e-06,0.9670795127288588,1.55e-06,0.312345649975304,3.0,3.0,50,2.55e-06,0.9661124438455988,1.55e-06,0.3259291557403933,1.55e-06,0.312345649975304,26,9,26,26,52,0.5270270270270269,0.9945543084504471,4.049999999999999e-06
graphstate_indep_qiskit_26,16,2.0,2.0,32.0,3.5499999999999995e-06,0.9670795127288588,2.55e-06,0.3367323093917957,2.0,2.0,34,3.05e-06,0.9670795127288588,1.05e-06,0.3236377928573157,2.0,2.0,34,3.05e-06,0.9670795127288588,1.05e-06,0.3236377928573157,1.05e-06,0.3236377928573157,26,9,26,26,52,0.5270270270270269,0.9945543084504471,4.049999999999999e-06
graphstate_indep_qiskit_31,10,4.0,4.0,48.0,2.05e-06,0.9593223287792516,1.55e-06,0.3232765372149424,5.0,4.0,48,2.05e-06,0.95836301699468,5e-07,0.4144998176968397,4.0,4.0,48,2.55e-06,0.9593223287792516,1.55e-06,0.3042971549056048,1.55e-06,0.3042971549056048,31,6,31,31,62,0.7145993413830953,0.9935104649329279,2.5499999999999997e-06
graphstate_indep_qiskit_31,16,3.0,3.0,48.0,2.05e-06,0.960282600825315,1.55e-06,0.4539986294764094,3.0,3.0,48,2.55e-06,0.960282600825315,1.55e-06,0.4447417859138051,3.0,3.0,48,2.05e-06,0.9602826008253148,1.55e-06,0.3926067684966959,1.55e-06,0.5156496310020335,31,6,31,31,62,0.7145993413830953,0.9935104649329279,2.5499999999999997e-06
graphstate_indep_qiskit_31,27,2.0,2.0,32.0,2.55e-06,0.9612438340940817,1.55e-06,0.5066656935727147,2.0,2.0,32,2.05e-06,0.9612438340940818,1.55e-06,0.575699674047432,2.0,2.0,32,2.55e-06,0.9612438340940818,1.55e-06,0.4639881197920965,1.55e-06,0.575699674047432,31,6,31,31,62,0.7145993413830953,0.9935104649329279,2.5499999999999997e-06
graphstate_indep_qiskit_39,10,5.0,5.0,48.0,3.05e-06,0.9491268524206496,1.55e-06,0.1079294642118194,6.0,5.0,48,2.55e-06,0.9481777360003744,1.05e-06,0.2252682903926742,6.0,5.0,48,2.55e-06,0.9481777360003744,1.05e-06,0.2252682903926742,1.05e-06,0.2252682903926742,39,8,39,39,78,0.5771670190274838,0.991842593623447,3.5499999999999995e-06
graphstate_indep_qiskit_39,16,3.0,3.0,48.0,3.5499999999999995e-06,0.9510279363802976,2.55e-06,0.1995142713257632,2.0,3.0,34,3.5499999999999995e-06,0.9519799058226156,1.55e-06,0.1999740350023618,2.0,3.0,34,3.05e-06,0.9519799058226156,1.55e-06,0.2135844569883792,1.55e-06,0.2135844569883792,39,8,39,39,78,0.5771670190274838,0.991842593623447,3.5499999999999995e-06
graphstate_indep_qiskit_39,27,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,3,3.5499999999999995e-06,0.9538867043967482,1.55e-06,0.2991018187888711,0.0,2.0,3,3.5499999999999995e-06,0.9538867043967482,1.55e-06,0.2991018187888711,1.55e-06,0.2991018187888711,39,8,39,39,78,0.5771670190274838,0.991842593623447,3.5499999999999995e-06
graphstate_indep_qiskit_45,10,5.0,5.0,48.0,2.55e-06,0.9422581908059784,1.55e-06,0.11601532767524,7.0,6.0,48,2.55e-06,0.9403746373751444,5e-07,0.1619696658834277,6.0,6.0,48,3.05e-06,0.9413159429718224,1.55e-06,0.1548211316810742,1.55e-06,0.147875264219419,45,7,45,45,90,0.6279069767441858,0.9905935278756766,3.0499999999999996e-06
graphstate_indep_qiskit_45,16,3.0,3.0,48.0,3.05e-06,0.944145516960348,2.55e-06,0.1926650019538514,4.0,4.0,48,2.55e-06,0.9432013818207822,1.05e-06,0.2907933255528652,4.0,4.0,48,3.05e-06,0.943201381820782,5.5e-07,0.3128603239286198,1.05e-06,0.2907933255528652,45,7,45,45,90,0.6279069767441858,0.9905935278756766,3.0499999999999996e-06
graphstate_indep_qiskit_45,27,2.0,2.0,32.0,3.05e-06,0.945090597169736,2.55e-06,0.3056775837232283,3.0,3.0,48,3.05e-06,0.9441455169603482,2.55e-06,0.2217518383285915,3.0,3.0,48,2.55e-06,0.9441455169603482,2.55e-06,0.258941495331461,2.05e-06,0.3113610213588867,45,7,45,45,90,0.6279069767441858,0.9905935278756766,3.0499999999999996e-06
graphstate_indep_qiskit_50,10,6.0,6.0,48.0,2.55e-06,0.9356357302647256,1.55e-06,0.0677324028440111,6.0,7.0,48,2.55e-06,0.9356357302647256,1.55e-06,0.1378542709068753,6.0,6.0,48,3.05e-06,0.9356357302647256,1.55e-06,0.1430056357860076,1.55e-06,0.1366109923725084,50,7,50,50,100,0.6287425149700595,0.9895538414314236,3.0499999999999996e-06
graphstate_indep_qiskit_50,16,4.0,4.0,48.0,2.55e-06,0.9375097917501248,2.05e-06,0.1727348058727464,4.0,4.0,49,2.55e-06,0.937509791750125,1.55e-06,0.2358559804480927,4.0,4.0,49,2.55e-06,0.9375097917501248,1.55e-06,0.2248047707932725,1.55e-06,0.2778165554340936,50,7,50,50,100,0.6287425149700595,0.9895538414314236,3.0499999999999996e-06
graphstate_indep_qiskit_50,27,2.0,2.0,32.0,2.55e-06,0.9393876069468644,2.55e-06,0.3821350762527236,2.0,2.0,33,3.05e-06,0.9393876069468646,1.55e-06,0.3041522570907287,2.0,2.0,33,2.55e-06,0.9393876069468644,1.55e-06,0.3615636018728369,1.55e-06,0.3041522570907287,50,7,50,50,100,0.6287425149700595,0.9895538414314236,3.0499999999999996e-06
graphstate_indep_qiskit_54,10,6.0,6.0,48.0,3.5499999999999995e-06,0.931116248972513,1.55e-06,0.0537448649372065,7.0,7.0,48,3.5499999999999995e-06,0.9301851429577264,1.05e-06,0.0624749112465462,7.0,7.0,49,4.049999999999999e-06,0.9301851429577264,5e-07,0.0761146747021041,1.05e-06,0.0798206665297784,54,10,54,54,108,0.5216191352345901,0.9887228780039123,4.55e-06
graphstate_indep_qiskit_54,16,4.0,4.0,48.0,4.049999999999999e-06,0.932981258018432,2.05e-06,0.1073747542365698,4.0,4.0,49,3.5499999999999995e-06,0.9329812580184323,2.05e-06,0.0970376583069924,4.0,4.0,49,3.05e-06,0.9329812580184328,2.05e-06,0.1131272660444636,2.05e-06,0.1131272660444636,54,10,54,54,108,0.5216191352345901,0.9887228780039123,4.55e-06
