qpu_width,name,mip_num_cuts,mip_subcircuits_num,mip_DataFlux,mip_Latency,mip_Fidelity,basic_num_cuts,basic_subcircuits_num,basic_DataFlux,basic_Latency,basic_Fidelity,error_num_cuts,error_subcircuits_num,error_DataFlux,error_Latency,error_Fidelity,latency_num_cuts,latency_subcircuits_num,latency_DataFlux,latency_Latency,latency_Fidelity
24,ghz_indep_qiskit_43,,,,,,,,,,,1.0,2.0,8,1.1550000000000003e-05,0.9489180522034226,,,,,
10,ghz_indep_qiskit_43,,,,,,4.0,5.0,52,4.55e-06,0.9460741722399528,,,,,,,,,,
27,ghz_indep_qiskit_43,,,,,,,,,,,,,,,,1.0,2.0,8,1.3050000000000004e-05,0.9489180522034226
14,ghz_indep_qiskit_43,,,,,,,,,,,,,,,,3.0,4.0,40,6.550000000000001e-06,0.9470211839612801
24,ghz_indep_qiskit_43,,,,,,1.0,2.0,8,1.1550000000000003e-05,0.9489180522034226,,,,,,,,,,
29,ghz_indep_qiskit_43,,,,,,,,,,,,,,,,1.0,2.0,8,1.4050000000000004e-05,0.9489180522034226
10,ghz_indep_qiskit_43,,,,,,,,,,,4.0,5.0,52,4.55e-06,0.9460741722399528,,,,,
10,ghz_indep_qiskit_43,4.0,5.0,40.0,4.55e-06,0.9460741722399527,,,,,,,,,,,,,,,
39,ghz_indep_qiskit_43,,,,,,,,,,,,,,,,1.0,2.0,8,1.9049999999999995e-05,0.9489180522034228
34,ghz_indep_qiskit_43,,,,,,1.0,2.0,8,1.6550000000000002e-05,0.9489180522034227,,,,,,,,,,
10,ghz_indep_qiskit_43,,,,,,,,,,,,,,,,4.0,5.0,52,4.55e-06,0.9460741722399528
27,ghz_indep_qiskit_43,,,,,,1.0,2.0,8,1.3050000000000004e-05,0.9489180522034226,,,,,,,,,,
27,ghz_indep_qiskit_43,1.0,2.0,8.0,1.3000000000000004e-05,0.9489180522034225,,,,,,,,,,,,,,,
14,ghz_indep_qiskit_43,,,,,,3.0,4.0,40,6.550000000000001e-06,0.9470211839612801,,,,,,,,,,
16,ghz_indep_qiskit_43,,,,,,,,,,,2.0,3.0,24,7.550000000000001e-06,0.9479691436328066,,,,,
16,ghz_indep_qiskit_43,2.0,3.0,24.0,7.500000000000002e-06,0.9479691436328066,,,,,,,,,,,,,,,
19,ghz_indep_qiskit_43,,,,,,,,,,,2.0,3.0,24,9.050000000000001e-06,0.9479691436328067,,,,,
29,ghz_indep_qiskit_43,,,,,,,,,,,1.0,2.0,8,1.4050000000000004e-05,0.9489180522034226,,,,,
39,ghz_indep_qiskit_43,,,,,,,,,,,1.0,2.0,8,1.9049999999999995e-05,0.9489180522034228,,,,,
10,pricingcall_indep_qiskit_15,,,,,,40.0,6.0,268435456,7.259999999999998e-05,0.9038308951199552,,,,,,,,,,
10,pricingcall_indep_qiskit_15,,,,,,,,,,,,,,,,40.0,6.0,268435456,7.259999999999998e-05,0.9038308951199552
10,pricingcall_indep_qiskit_15,,,,,,,,,,,40.0,6.0,268435456,7.259999999999998e-05,0.9038308951199552,,,,,
50,e_nativegates_ibm_qiskit_opt3_117,,,,,,151.0,6.0,1267650600228229401496703205376,0.0001274500000000001,0.33417668890795427,,,,,,,,,,
65,e_nativegates_ibm_qiskit_opt3_117,,,,,,99.0,4.0,1361129467683753853853498429727072845824,0.0002073000000000023,0.35194231426395545,,,,,,,,,,
65,e_nativegates_ibm_qiskit_opt3_117,,,,,,,,,,,,,,,,99.0,4.0,1361129467683753853853498429727072845824,0.0002073000000000023,0.35194231426395545
65,e_nativegates_ibm_qiskit_opt3_117,,,,,,,,,,,99.0,4.0,1361129467683753853853498429727072845824,0.0002073000000000023,0.35194231426395545,,,,,
50,e_nativegates_ibm_qiskit_opt3_117,,,,,,,,,,,151.0,6.0,1267650600228229401496703205376,0.0001274500000000001,0.33417668890795427,,,,,
50,e_nativegates_ibm_qiskit_opt3_117,,,,,,,,,,,,,,,,151.0,6.0,1267650600228229401496703205376,0.0001274500000000001,0.33417668890795427
65,graphstate_indep_qiskit_72,,,,,,,,,,,,,,,,2.0,2.0,32,4.049999999999999e-06,0.9147004992589021
27,graphstate_indep_qiskit_72,,,,,,5.0,4.0,48,4.55e-06,0.9119591710488958,,,,,,,,,,
16,graphstate_indep_qiskit_72,5.0,5.0,48.0,4.55e-06,0.9119591710488958,,,,,,,,,,,,,,,
65,graphstate_indep_qiskit_72,,,,,,,,,,,2.0,2.0,32,4.049999999999999e-06,0.9147004992589021,,,,,
50,graphstate_indep_qiskit_72,,,,,,,,,,,2.0,2.0,32,4.049999999999999e-06,0.9147004992589021,,,,,
27,graphstate_indep_qiskit_72,3.0,3.0,48.0,2.5499999999999997e-06,0.9137858088133983,,,,,,,,,,,,,,,
65,graphstate_indep_qiskit_72,2.0,2.0,32.0,4.55e-06,0.9147004992589022,,,,,,,,,,,,,,,
16,graphstate_indep_qiskit_72,,,,,,,,,,,6.0,6.0,48,2.5499999999999997e-06,0.9110472219014707,,,,,
27,graphstate_indep_qiskit_72,,,,,,,,,,,,,,,,4.0,4.0,48,4.55e-06,0.9128720330482863
16,graphstate_indep_qiskit_72,,,,,,5.0,5.0,48,3.0499999999999996e-06,0.9119591710488953,,,,,,,,,,
50,graphstate_indep_qiskit_72,,,,,,2.0,2.0,32,4.55e-06,0.914700499258902,,,,,,,,,,
65,graphstate_indep_qiskit_72,,,,,,2.0,2.0,32,4.55e-06,0.914700499258902,,,,,,,,,,
50,graphstate_indep_qiskit_72,,,,,,,,,,,,,,,,2.0,2.0,32,4.049999999999999e-06,0.9147004992589021
16,graphstate_indep_qiskit_72,,,,,,,,,,,,,,,,6.0,6.0,48,2.5499999999999997e-06,0.9110472219014708
27,graphstate_indep_qiskit_72,,,,,,,,,,,5.0,4.0,48,4.049999999999999e-06,0.911959171048896,,,,,
50,graphstate_indep_qiskit_72,2.0,2.0,32.0,4.55e-06,0.9147004992589024,,,,,,,,,,,,,,,
10,wstate_nativegates_ibm_qiskit_opt3_36,,,,,,8.0,5.0,256,6.350000000000004e-06,0.9416370906845789,,,,,,,,,,
27,wstate_nativegates_ibm_qiskit_opt3_36,,,,,,2.0,2.0,32,1.7399999999999996e-05,0.9473065016270258,,,,,,,,,,
27,wstate_nativegates_ibm_qiskit_opt3_36,2.0,2.0,32.0,1.5299999999999996e-05,0.9473065002054121,,,,,,,,,,,,,,,
16,wstate_nativegates_ibm_qiskit_opt3_36,,,,,,4.0,3.0,256,1.0250000000000004e-05,0.9454129153815009,,,,,,,,,,
16,wstate_nativegates_ibm_qiskit_opt3_36,,,,,,,,,,,4.0,3.0,256,1.0250000000000004e-05,0.9454129153815009,,,,,
10,wstate_nativegates_ibm_qiskit_opt3_36,8.0,5.0,272.0,6.2000000000000025e-06,0.9416370818291168,,,,,,,,,,,,,,,
27,wstate_nativegates_ibm_qiskit_opt3_36,,,,,,,,,,,2.0,2.0,32,1.7399999999999996e-05,0.9473065016270258,,,,,
16,wstate_nativegates_ibm_qiskit_opt3_36,4.0,3.0,288.0,9.600000000000005e-06,0.9454129109360154,,,,,,,,,,,,,,,
27,wstate_nativegates_ibm_qiskit_opt3_36,,,,,,,,,,,,,,,,2.0,2.0,32,1.7399999999999996e-05,0.9473065016270258
16,wstate_nativegates_ibm_qiskit_opt3_36,,,,,,,,,,,,,,,,4.0,3.0,256,1.0250000000000004e-05,0.9454129153815009
10,wstate_nativegates_ibm_qiskit_opt3_36,,,,,,,,,,,8.0,5.0,256,6.350000000000004e-06,0.9416370906845789,,,,,
10,wstate_nativegates_ibm_qiskit_opt3_36,,,,,,,,,,,,,,,,8.0,5.0,256,6.350000000000004e-06,0.9416370906845789
27,e_nativegates_ibm_qiskit_opt3_52,,,,,,78.0,5.0,18014398509481984,8.780000000000005e-05,0.6327789470904254,,,,,,,,,,
50,e_nativegates_ibm_qiskit_opt3_52,,,,,,,,,,,67.0,3.0,1267650600228229401496703205376,0.00010504999999999992,0.6395758942844337,,,,,
17,e_nativegates_ibm_qiskit_opt3_52,,,,,,,,,,,187.0,16.0,17179869184,3.549999999999999e-05,0.5675977115338455,,,,,
47,e_nativegates_ibm_qiskit_opt3_52,,,,,,64.0,3.0,19807040628566084398385987584,0.00010279999999999994,0.6415322144512968,,,,,,,,,,
16,e_nativegates_ibm_qiskit_opt3_52,,,,,,,,,,,184.0,16.0,4294967296,3.7549999999999984e-05,0.5693055378479105,,,,,
37,e_nativegates_ibm_qiskit_opt3_52,,,,,,,,,,,,,,,,54.0,3.0,18889465931478580854784,9.529999999999996e-05,0.6480362783689378
37,e_nativegates_ibm_qiskit_opt3_52,,,,,,,,,,,54.0,3.0,18889465931478580854784,9.529999999999996e-05,0.6480362783689378,,,,,
32,e_nativegates_ibm_qiskit_opt3_52,,,,,,66.0,4.0,18446744073709551616,9.155e-05,0.6403545864837343,,,,,,,,,,
47,e_nativegates_ibm_qiskit_opt3_52,,,,,,,,,,,,,,,,64.0,3.0,19807040628566084398385987584,0.00010279999999999994,0.6415322144512968
42,e_nativegates_ibm_qiskit_opt3_52,,,,,,,,,,,59.0,3.0,19342813113834066795298816,9.904999999999993e-05,0.6447865550615837,,,,,
22,e_nativegates_ibm_qiskit_opt3_52,,,,,,,,,,,123.0,8.0,17592186044416,5.464999999999996e-05,0.6050175804461431,,,,,
27,e_nativegates_ibm_qiskit_opt3_52,,,,,,,,,,,,,,,,78.0,5.0,18014398509481984,8.780000000000005e-05,0.6327789470904254
16,e_nativegates_ibm_qiskit_opt3_52,,,,,,,,,,,,,,,,184.0,16.0,4294967296,3.7549999999999984e-05,0.5693055378479105
22,e_nativegates_ibm_qiskit_opt3_52,,,,,,123.0,8.0,17592186044416,5.464999999999996e-05,0.6050175804461431,,,,,,,,,,
42,e_nativegates_ibm_qiskit_opt3_52,,,,,,59.0,3.0,19342813113834066795298816,9.904999999999993e-05,0.6447865550615837,,,,,,,,,,
50,e_nativegates_ibm_qiskit_opt3_52,,,,,,,,,,,,,,,,67.0,3.0,1267650600228229401496703205376,0.00010504999999999992,0.6395758942844337
32,e_nativegates_ibm_qiskit_opt3_52,,,,,,,,,,,66.0,4.0,18446744073709551616,9.155e-05,0.6403545864837343,,,,,
32,e_nativegates_ibm_qiskit_opt3_52,,,,,,,,,,,,,,,,66.0,4.0,18446744073709551616,9.155e-05,0.6403545864837343
17,e_nativegates_ibm_qiskit_opt3_52,,,,,,,,,,,,,,,,187.0,16.0,17179869184,3.549999999999999e-05,0.5675977115338455
16,e_nativegates_ibm_qiskit_opt3_52,,,,,,166.0,15.0,4294967296,3.7549999999999984e-05,0.5796179335678847,,,,,,,,,,
37,e_nativegates_ibm_qiskit_opt3_52,,,,,,54.0,3.0,18889465931478580854784,9.529999999999996e-05,0.6480362783689378,,,,,,,,,,
17,e_nativegates_ibm_qiskit_opt3_52,,,,,,169.0,14.0,17179869184,3.549999999999999e-05,0.577856351592369,,,,,,,,,,
42,e_nativegates_ibm_qiskit_opt3_52,,,,,,,,,,,,,,,,59.0,3.0,19342813113834066795298816,9.904999999999993e-05,0.6447865550615837
47,e_nativegates_ibm_qiskit_opt3_52,,,,,,,,,,,64.0,3.0,19807040628566084398385987584,0.00010279999999999994,0.6415322144512968,,,,,
27,e_nativegates_ibm_qiskit_opt3_52,,,,,,,,,,,78.0,5.0,18014398509481984,8.780000000000005e-05,0.6327789470904254,,,,,
50,e_nativegates_ibm_qiskit_opt3_52,,,,,,67.0,3.0,1267650600228229401496703205376,0.00010504999999999992,0.6395758942844337,,,,,,,,,,
22,e_nativegates_ibm_qiskit_opt3_52,,,,,,,,,,,,,,,,123.0,8.0,17592186044416,5.464999999999996e-05,0.6050175804461431
27,ghz_indep_qiskit_75,,,,,,,,,,,2.0,3.0,24,1.3050000000000004e-05,0.9122419966270107,,,,,
35,ghz_indep_qiskit_75,,,,,,2.0,3.0,24,1.705e-05,0.9122419966270107,,,,,,,,,,
16,ghz_indep_qiskit_75,,,,,,,,,,,,,,,,4.0,5.0,52,7.550000000000001e-06,0.9104184430877639
25,ghz_indep_qiskit_75,,,,,,3.0,4.0,40,1.2050000000000003e-05,0.911329763745504,,,,,,,,,,
16,ghz_indep_qiskit_75,,,,,,4.0,5.0,52,7.550000000000001e-06,0.9104184430877639,,,,,,,,,,
30,ghz_indep_qiskit_75,,,,,,2.0,3.0,24,1.4550000000000005e-05,0.9122419966270106,,,,,,,,,,
27,ghz_indep_qiskit_75,,,,,,,,,,,,,,,,2.0,3.0,24,1.3050000000000004e-05,0.9122419966270107
40,ghz_indep_qiskit_75,1.0,2.0,8.0,1.9549999999999994e-05,0.9131551426454114,,,,,,,,,,,,,,,
55,ghz_indep_qiskit_75,,,,,,1.0,2.0,8,2.7049999999999973e-05,0.9131551426454115,,,,,,,,,,
50,ghz_indep_qiskit_75,1.0,2.0,8.0,2.3549999999999983e-05,0.9131551426454115,,,,,,,,,,,,,,,
60,ghz_indep_qiskit_75,1.0,2.0,8.0,2.3549999999999983e-05,0.9131551426454115,,,,,,,,,,,,,,,
60,ghz_indep_qiskit_75,,,,,,1.0,2.0,8,2.9549999999999966e-05,0.9131551426454115,,,,,,,,,,
70,ghz_indep_qiskit_75,1.0,2.0,8.0,2.3549999999999983e-05,0.9131551426454115,,,,,,,,,,,,,,,
70,ghz_indep_qiskit_75,,,,,,1.0,2.0,8,3.454999999999995e-05,0.9131551426454118,,,,,,,,,,
30,ghz_indep_qiskit_75,,,,,,,,,,,,,,,,2.0,3.0,24,1.4550000000000005e-05,0.9122419966270106
65,ghz_indep_qiskit_75,,,,,,,,,,,,,,,,1.0,2.0,8,3.204999999999996e-05,0.9131551426454115
27,ghz_indep_qiskit_75,2.0,3.0,24.0,1.3000000000000004e-05,0.9122419966270103,,,,,,,,,,,,,,,
30,ghz_indep_qiskit_75,2.0,3.0,24.0,1.4000000000000005e-05,0.9122419966270103,,,,,,,,,,,,,,,
45,ghz_indep_qiskit_75,,,,,,1.0,2.0,8,2.2049999999999987e-05,0.9131551426454114,,,,,,,,,,
50,ghz_indep_qiskit_75,,,,,,,,,,,,,,,,1.0,2.0,8,2.454999999999998e-05,0.9131551426454114
65,ghz_indep_qiskit_75,,,,,,1.0,2.0,8,3.204999999999996e-05,0.9131551426454115,,,,,,,,,,
50,ghz_indep_qiskit_75,,,,,,1.0,2.0,8,2.454999999999998e-05,0.9131551426454114,,,,,,,,,,
40,ghz_indep_qiskit_75,,,,,,1.0,2.0,8,1.9549999999999994e-05,0.9131551426454114,,,,,,,,,,
40,ghz_indep_qiskit_75,,,,,,,,,,,,,,,,1.0,2.0,8,1.9549999999999994e-05,0.9131551426454114
16,ghz_indep_qiskit_75,4.0,5.0,40.0,7.550000000000001e-06,0.9104184430877639,,,,,,,,,,,,,,,
40,ghz_indep_qiskit_75,,,,,,,,,,,1.0,2.0,8,1.9549999999999994e-05,0.9131551426454114,,,,,
65,ghz_indep_qiskit_75,,,,,,,,,,,1.0,2.0,8,3.204999999999996e-05,0.9131551426454115,,,,,
50,ghz_indep_qiskit_75,,,,,,,,,,,1.0,2.0,8,2.454999999999998e-05,0.9131551426454114,,,,,
45,ghz_indep_qiskit_75,1.0,2.0,8.0,2.2049999999999987e-05,0.9131551426454114,,,,,,,,,,,,,,,
70,ghz_indep_qiskit_75,,,,,,,,,,,1.0,2.0,8,3.454999999999995e-05,0.9131551426454118,,,,,
55,ghz_indep_qiskit_75,1.0,2.0,8.0,2.3549999999999983e-05,0.9131551426454115,,,,,,,,,,,,,,,
65,ghz_indep_qiskit_75,1.0,2.0,8.0,2.3549999999999983e-05,0.9131551426454115,,,,,,,,,,,,,,,
45,ghz_indep_qiskit_75,,,,,,,,,,,1.0,2.0,8,2.2049999999999987e-05,0.9131551426454114,,,,,
55,ghz_indep_qiskit_75,,,,,,,,,,,1.0,2.0,8,2.7049999999999973e-05,0.9131551426454115,,,,,
35,ghz_indep_qiskit_75,2.0,3.0,24.0,1.3550000000000004e-05,0.9122419966270106,,,,,,,,,,,,,,,
25,ghz_indep_qiskit_75,3.0,4.0,40.0,1.1500000000000003e-05,0.9113297637455042,,,,,,,,,,,,,,,
60,ghz_indep_qiskit_75,,,,,,,,,,,1.0,2.0,8,2.9549999999999966e-05,0.9131551426454115,,,,,
55,ghz_indep_qiskit_75,,,,,,,,,,,,,,,,1.0,2.0,8,2.7049999999999973e-05,0.9131551426454115
16,ghz_indep_qiskit_75,,,,,,,,,,,4.0,5.0,52,7.550000000000001e-06,0.9104184430877639,,,,,
45,ghz_indep_qiskit_75,,,,,,,,,,,,,,,,1.0,2.0,8,2.2049999999999987e-05,0.9131551426454114
30,ghz_indep_qiskit_75,,,,,,,,,,,2.0,3.0,24,1.4550000000000005e-05,0.9122419966270106,,,,,
70,ghz_indep_qiskit_75,,,,,,,,,,,,,,,,1.0,2.0,8,3.454999999999995e-05,0.9131551426454118
25,ghz_indep_qiskit_75,,,,,,,,,,,,,,,,3.0,4.0,40,1.2050000000000003e-05,0.911329763745504
25,ghz_indep_qiskit_75,,,,,,,,,,,3.0,4.0,40,1.2050000000000003e-05,0.911329763745504,,,,,
35,ghz_indep_qiskit_75,,,,,,,,,,,2.0,3.0,24,1.705e-05,0.9122419966270107,,,,,
27,ghz_indep_qiskit_75,,,,,,2.0,3.0,24,1.3050000000000004e-05,0.9122419966270107,,,,,,,,,,
60,ghz_indep_qiskit_75,,,,,,,,,,,,,,,,1.0,2.0,8,2.9549999999999966e-05,0.9131551426454115
35,ghz_indep_qiskit_75,,,,,,,,,,,,,,,,2.0,3.0,24,1.705e-05,0.9122419966270107
26,graphstate_indep_qiskit_50,2.0,2.0,32.0,3.0499999999999996e-06,0.9393876069468644,,,,,,,,,,,,,,,
27,graphstate_indep_qiskit_50,,,,,,,,,,,2.0,2.0,33,2.5499999999999997e-06,0.9393876069468645,,,,,
10,graphstate_indep_qiskit_50,,,,,,,,,,,,,,,,6.0,7.0,48,2.5499999999999997e-06,0.9356357302647257
31,graphstate_indep_qiskit_50,,,,,,,,,,,2.0,2.0,33,2.5499999999999997e-06,0.9393876069468645,,,,,
31,graphstate_indep_qiskit_50,2.0,2.0,32.0,3.0499999999999996e-06,0.9393876069468647,,,,,,,,,,,,,,,
31,graphstate_indep_qiskit_50,,,,,,,,,,,,,,,,2.0,2.0,33,3.0499999999999996e-06,0.9393876069468646
36,graphstate_indep_qiskit_50,,,,,,2.0,2.0,33,3.0499999999999996e-06,0.9393876069468646,,,,,,,,,,
26,graphstate_indep_qiskit_50,,,,,,,,,,,2.0,3.0,33,2.5499999999999997e-06,0.9393876069468645,,,,,
21,graphstate_indep_qiskit_50,,,,,,3.0,3.0,49,2.5499999999999997e-06,0.9384482296650164,,,,,,,,,,
16,graphstate_indep_qiskit_50,,,,,,,,,,,,,,,,4.0,4.0,49,2.05e-06,0.9375097917501249
16,graphstate_indep_qiskit_50,,,,,,4.0,4.0,49,2.5499999999999997e-06,0.937509791750125,,,,,,,,,,
36,graphstate_indep_qiskit_50,,,,,,,,,,,,,,,,2.0,2.0,33,3.0499999999999996e-06,0.9393876069468646
41,graphstate_indep_qiskit_50,2.0,2.0,32.0,3.0499999999999996e-06,0.9393876069468647,,,,,,,,,,,,,,,
10,graphstate_indep_qiskit_50,,,,,,,,,,,6.0,6.0,48,3.0499999999999996e-06,0.9356357302647257,,,,,
41,graphstate_indep_qiskit_50,,,,,,,,,,,2.0,2.0,33,2.5499999999999997e-06,0.9393876069468645,,,,,
46,graphstate_indep_qiskit_50,,,,,,0.0,2.0,2,3.0499999999999996e-06,0.9412691833735604,,,,,,,,,,
16,graphstate_indep_qiskit_50,4.0,4.0,48.0,2.5499999999999997e-06,0.9375097917501247,,,,,,,,,,,,,,,
10,graphstate_indep_qiskit_50,,,,,,6.0,7.0,48,2.5499999999999997e-06,0.9356357302647257,,,,,,,,,,
41,graphstate_indep_qiskit_50,,,,,,,,,,,,,,,,2.0,2.0,33,3.0499999999999996e-06,0.9393876069468646
41,graphstate_indep_qiskit_50,,,,,,2.0,2.0,33,3.0499999999999996e-06,0.9393876069468646,,,,,,,,,,
46,graphstate_indep_qiskit_50,,,,,,,,,,,0.0,2.0,2,3.0499999999999996e-06,0.9412691833735604,,,,,
21,graphstate_indep_qiskit_50,,,,,,,,,,,,,,,,3.0,3.0,49,2.5499999999999997e-06,0.9384482296650162
27,graphstate_indep_qiskit_50,2.0,2.0,32.0,2.5499999999999997e-06,0.9393876069468644,,,,,,,,,,,,,,,
16,graphstate_indep_qiskit_50,,,,,,,,,,,4.0,4.0,49,2.5499999999999997e-06,0.9375097917501248,,,,,
26,graphstate_indep_qiskit_50,,,,,,2.0,3.0,33,3.0499999999999996e-06,0.9393876069468646,,,,,,,,,,
21,graphstate_indep_qiskit_50,3.0,3.0,48.0,2.5499999999999997e-06,0.9384482296650161,,,,,,,,,,,,,,,
21,graphstate_indep_qiskit_50,,,,,,,,,,,3.0,3.0,49,3.0499999999999996e-06,0.9384482296650163,,,,,
31,graphstate_indep_qiskit_50,,,,,,2.0,2.0,33,3.0499999999999996e-06,0.9393876069468646,,,,,,,,,,
26,graphstate_indep_qiskit_50,,,,,,,,,,,,,,,,2.0,3.0,33,3.0499999999999996e-06,0.9393876069468646
36,graphstate_indep_qiskit_50,,,,,,,,,,,2.0,2.0,33,2.5499999999999997e-06,0.9393876069468645,,,,,
27,graphstate_indep_qiskit_50,,,,,,2.0,2.0,33,3.0499999999999996e-06,0.9393876069468646,,,,,,,,,,
36,graphstate_indep_qiskit_50,2.0,2.0,32.0,3.0499999999999996e-06,0.9393876069468647,,,,,,,,,,,,,,,
46,graphstate_indep_qiskit_50,,,,,,,,,,,,,,,,0.0,2.0,2,3.0499999999999996e-06,0.9412691833735604
10,graphstate_indep_qiskit_50,6.0,6.0,48.0,2.5499999999999997e-06,0.9356357302647256,,,,,,,,,,,,,,,
27,graphstate_indep_qiskit_50,,,,,,,,,,,,,,,,2.0,2.0,33,3.0499999999999996e-06,0.9393876069468646
10,realamprandom_indep_qiskit_23,,,,,,225.0,25.0,1073741824,8.550000000000001e-06,0.6697202158313456,,,,,,,,,,
16,realamprandom_indep_qiskit_23,,,,,,111.0,9.0,4294967296,1.4550000000000005e-05,0.7505973446209595,,,,,,,,,,
10,realamprandom_indep_qiskit_23,,,,,,,,,,,,,,,,225.0,25.0,1073741824,8.550000000000001e-06,0.6697202158313456
16,realamprandom_indep_qiskit_23,,,,,,,,,,,,,,,,111.0,9.0,4294967296,1.4550000000000005e-05,0.7505973446209595
16,realamprandom_indep_qiskit_23,,,,,,,,,,,111.0,9.0,4294967296,1.4550000000000005e-05,0.7505973446209595,,,,,
10,realamprandom_indep_qiskit_23,,,,,,,,,,,225.0,25.0,1073741824,8.550000000000001e-06,0.6697202158313456,,,,,
5,wstate_nativegates_ibm_qiskit_opt3_14,,,,,,6.0,4.0,256,3.099999999999999e-06,0.974334036933664,,,,,,,,,,
10,wstate_nativegates_ibm_qiskit_opt3_14,,,,,,,,,,,2.0,2.0,32,6.350000000000004e-06,0.9782409715224784,,,,,
10,wstate_nativegates_ibm_qiskit_opt3_14,2.0,2.0,32.0,5.050000000000001e-06,0.9782409700544419,,,,,,,,,,,,,,,
5,wstate_nativegates_ibm_qiskit_opt3_14,,,,,,,,,,,,,,,,6.0,4.0,256,3.099999999999999e-06,0.974334036933664
10,wstate_nativegates_ibm_qiskit_opt3_14,,,,,,,,,,,,,,,,2.0,2.0,32,6.350000000000004e-06,0.9782409715224784
5,wstate_nativegates_ibm_qiskit_opt3_14,6.0,4.0,272.0,3.099999999999999e-06,0.9743340325471435,,,,,,,,,,,,,,,
10,wstate_nativegates_ibm_qiskit_opt3_14,,,,,,2.0,2.0,32,6.350000000000004e-06,0.9782409715224784,,,,,,,,,,
5,wstate_nativegates_ibm_qiskit_opt3_14,,,,,,,,,,,6.0,4.0,256,3.099999999999999e-06,0.974334036933664,,,,,
502,u2random_nativegates_ibm_qiskit_opt3_54,,,,,,162.0,5.0,1267650600228229401496703205376,4.8699999999999917e-05,0.33777998368497186,,,,,,,,,,
502,u2random_nativegates_ibm_qiskit_opt3_54,,,,,,,,,,,,,,,,162.0,5.0,1267650600228229401496703205376,4.8699999999999917e-05,0.33777998368497186
502,u2random_nativegates_ibm_qiskit_opt3_54,,,,,,,,,,,162.0,5.0,1267650600228229401496703205376,4.8699999999999917e-05,0.33777998368497186,,,,,
65,dj_indep_qiskit_90,1.0,2.0,8.0,2.859999999999997e-05,0.8952451914444308,,,,,,,,,,,,,,,
16,dj_indep_qiskit_90,6.0,7.0,40.0,7.600000000000002e-06,0.8907918094753603,,,,,,,,,,,,,,,
16,dj_indep_qiskit_90,,,,,,5.0,6.0,52,7.600000000000002e-06,0.8916828141461302,,,,,,,,,,
27,dj_indep_qiskit_90,,,,,,3.0,4.0,40,1.3100000000000003e-05,0.8934651392905314,,,,,,,,,,
50,dj_indep_qiskit_90,,,,,,,,,,,1.0,2.0,8,2.459999999999998e-05,0.8952464045452553,,,,,
65,dj_indep_qiskit_90,,,,,,,,,,,1.0,2.0,8,3.209999999999996e-05,0.8952431391994026,,,,,
27,dj_indep_qiskit_90,3.0,4.0,40.0,1.3100000000000003e-05,0.8934657034352419,,,,,,,,,,,,,,,
50,dj_indep_qiskit_90,,,,,,1.0,2.0,8,2.459999999999998e-05,0.8952464045452553,,,,,,,,,,
65,dj_indep_qiskit_90,,,,,,1.0,2.0,8,3.209999999999996e-05,0.8952431391994026,,,,,,,,,,
16,dj_indep_qiskit_90,,,,,,,,,,,,,,,,5.0,6.0,52,7.600000000000002e-06,0.8916828141461302
27,dj_indep_qiskit_90,,,,,,,,,,,3.0,4.0,40,1.3100000000000003e-05,0.8934651392905314,,,,,
50,dj_indep_qiskit_90,1.0,2.0,8.0,2.4099999999999983e-05,0.895246484033619,,,,,,,,,,,,,,,
16,dj_indep_qiskit_90,,,,,,,,,,,5.0,6.0,52,7.600000000000002e-06,0.8916828141461302,,,,,
65,dj_indep_qiskit_90,,,,,,,,,,,,,,,,1.0,2.0,8,3.209999999999996e-05,0.8952431391994026
50,dj_indep_qiskit_90,,,,,,,,,,,,,,,,1.0,2.0,8,2.459999999999998e-05,0.8952464045452553
27,dj_indep_qiskit_90,,,,,,,,,,,,,,,,3.0,4.0,40,1.3100000000000003e-05,0.8934651392905314
162,u2random_indep_qiskit_21,,,,,,83.0,7.0,4294967296,1.4550000000000005e-05,0.79375704613393,,,,,,,,,,
102,u2random_indep_qiskit_21,,,,,,186.0,21.0,1073741824,8.600000000000002e-06,0.7160632960178825,,,,,,,,,,
162,u2random_indep_qiskit_21,,,,,,,,,,,,,,,,83.0,7.0,4294967296,1.4550000000000005e-05,0.79375704613393
102,u2random_indep_qiskit_21,,,,,,,,,,,,,,,,186.0,21.0,1073741824,8.600000000000002e-06,0.7160632960178825
102,u2random_indep_qiskit_21,,,,,,,,,,,186.0,21.0,1073741824,8.600000000000002e-06,0.7160632960178825,,,,,
162,u2random_indep_qiskit_21,,,,,,,,,,,83.0,7.0,4294967296,1.4550000000000005e-05,0.79375704613393,,,,,
27,ghz_indep_qiskit_92,,,,,,3.0,4.0,40,1.3050000000000004e-05,0.8929190845875662,,,,,,,,,,
50,ghz_indep_qiskit_92,1.0,2.0,8.0,2.449999999999998e-05,0.8947075871924097,,,,,,,,,,,,,,,
27,ghz_indep_qiskit_92,3.0,4.0,40.0,1.3000000000000004e-05,0.8929190845875662,,,,,,,,,,,,,,,
16,ghz_indep_qiskit_92,,,,,,,,,,,6.0,7.0,52,7.550000000000001e-06,0.8902430319107704,,,,,
16,ghz_indep_qiskit_92,6.0,7.0,40.0,7.550000000000001e-06,0.8902430319107704,,,,,,,,,,,,,,,
50,ghz_indep_qiskit_92,,,,,,,,,,,1.0,2.0,8,2.454999999999998e-05,0.8947075871924098,,,,,
